"","ID","COUNTRY_NAME","ISO2","ADMIN1","ADMIN2","SITE_NAME","SITE_CODE","LATITUDE","LONGITUDE","TEST_TYPE","INSECTICIDE_CLASS","INSECTICIDE_CONC","INSECTICIDE_INTENSITY","INSECTICIDE_TYPE","YEAR_START","VECTOR_SPECIES","STAGE_ORIGIN","MOSQUITO_NUMBER","TIME_HOLDING_POSTEXPOSURE","MORTALITY_ADJUSTED","RESISTANCE_INTENSITY","DATA_SOURCE","CITATION","CITATION_URL","DATA_CURATOR"
"161","IRInt80","Côte d’Ivoire","CI","San-Pedro","San Pedro","San-Pedro","IRCI57",4.758807,-6.691275,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,46.2,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"162","IRInt81","Côte d’Ivoire","CI","San-Pedro","San Pedro","San-Pedro","IRCI57",4.758807,-6.691275,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,77.8,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"163","IRDis90","Côte d’Ivoire","CI","Belier","Yamoussoukro","Yamoussoukro","IRCI77",6.78168,-5.27089,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,4.5,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"164","IRInt82","Côte d’Ivoire","CI","Belier","Yamoussoukro","Yamoussoukro","IRCI77",6.78168,-5.27089,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,35.5,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"165","IRInt83","Côte d’Ivoire","CI","Belier","Yamoussoukro","Yamoussoukro","IRCI77",6.78168,-5.27089,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,79.5,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"166","IRDis91","Côte d’Ivoire","CI","Indenie-Djuablin","Abengourou","Abengourou","IRCI1",6.729096,-3.49632,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,0,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"167","IRInt84","Côte d’Ivoire","CI","Indenie-Djuablin","Abengourou","Abengourou","IRCI1",6.729096,-3.49632,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,18.8,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"168","IRInt85","Côte d’Ivoire","CI","Indenie-Djuablin","Abengourou","Abengourou","IRCI1",6.729096,-3.49632,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,43.8,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"169","IRDis92","Côte d’Ivoire","CI","Sud-Comoe","Aboisso","Aboisso","IRCI84",5.473,-3.21108,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,0,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"170","IRInt86","Côte d’Ivoire","CI","Sud-Comoe","Aboisso","Aboisso","IRCI84",5.473,-3.21108,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,16.6,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"171","IRInt87","Côte d’Ivoire","CI","Sud-Comoe","Aboisso","Aboisso","IRCI84",5.473,-3.21108,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,21.5,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"172","IRInt11","Senegal","SN","Kedougou","Kédougou","Kedougou","IRSN25",12.55438,-12.17323,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,59,"N/A","Not available","Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418","https://pubmed.ncbi.nlm.nih.gov/33255805/","World Health Organization"
"173","IRInt12","Senegal","SN","Kedougou","Kédougou","Kedougou","IRSN25",12.55438,-12.17323,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,100,"Low intensity","Not available","Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418","https://pubmed.ncbi.nlm.nih.gov/33255805/","World Health Organization"
"174","IRDis93","Côte d’Ivoire","CI","Me","Adzope","Adzope","IRCI4",6.1069,-3.8619,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,4.4,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"175","IRInt88","Côte d’Ivoire","CI","Me","Adzope","Adzope","IRCI4",6.1069,-3.8619,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,11,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"176","IRInt89","Côte d’Ivoire","CI","Me","Adzope","Adzope","IRCI4",6.1069,-3.8619,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,21.9,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"177","IRDis94","Côte d’Ivoire","CI","Gbeke","Beoumi","Beoumi","IRCI90",7.672502,-5.593886,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,4.6,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"178","IRInt90","Côte d’Ivoire","CI","Gbeke","Beoumi","Beoumi","IRCI90",7.672502,-5.593886,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,46.8,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"179","IRInt91","Côte d’Ivoire","CI","Gbeke","Beoumi","Beoumi","IRCI90",7.672502,-5.593886,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,78.8,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"180","IRDis95","Côte d’Ivoire","CI","Indenie-Djuablin","Bettie","Bettie","IRCI91",6.070502,-3.420461,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,1.9,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"181","IRInt92","Côte d’Ivoire","CI","Indenie-Djuablin","Bettie","Bettie","IRCI91",6.070502,-3.420461,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,15.2,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"182","IRInt225","Côte d’Ivoire","CI","Indenie-Djuablin","Bettie","Bettie","IRCI91",6.070502,-3.420461,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,49.3,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"183","IRDis96","Côte d’Ivoire","CI","Gbeke","Bouake Sud","Bouake","IRCI16",7.666667,-5.0166,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,5.1,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"184","IRInt93","Côte d’Ivoire","CI","Gbeke","Bouake Sud","Bouake","IRCI16",7.666667,-5.0166,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,15.2,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"185","IRInt228","Côte d’Ivoire","CI","Gbeke","Bouake Sud","Bouake","IRCI16",7.666667,-5.0166,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,43.4,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"186","IRDis97","Côte d’Ivoire","CI","Bounkani","Bouna","Bouna","IRCI17",9.271,-2.992,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,2.5,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"187","IRInt94","Côte d’Ivoire","CI","Bounkani","Bouna","Bouna","IRCI17",9.271,-2.992,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,12,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"188","IRInt95","Côte d’Ivoire","CI","Bounkani","Bouna","Bouna","IRCI17",9.271,-2.992,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,17.1,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"189","IRDis98","Côte d’Ivoire","CI","Haut-Sassandra","Daloa","Daloa","IRCI19",6.8777,-6.4513,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,4.4,"N/A","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"190","IRInt226","Côte d’Ivoire","CI","Haut-Sassandra","Daloa","Daloa","IRCI19",6.8777,-6.4513,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,9.7,"Moderate to high intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
"191","IRInt97","Côte d’Ivoire","CI","Haut-Sassandra","Daloa","Daloa","IRCI19",6.8777,-6.4513,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,23.4,"High intensity","Not available","Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454","https://pubmed.ncbi.nlm.nih.gov/33298071/","World Health Organization"
