ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IR000027904,Nigeria,NG,Ogun,Ijebu Ode,Igara,IRNG40,6.718242,3.940030,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,100.00,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027906,Nigeria,NG,Anambra,Awka North,Achalla,IRNG1,6.336747,6.988033,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,80.00,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027907,Nigeria,NG,Anambra,Awka North,Achalla,IRNG1,6.336747,6.988033,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,99.00,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027909,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,65.00,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027910,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,87.50,Moderate to high intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027911,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,7.5%,10,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),110,24HRS,98.20,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027913,Nigeria,NG,Oyo,Ori Ire,Ayede,IRNG14,8.007625,4.131669,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,74.20,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027914,Nigeria,NG,Oyo,Ori Ire,Ayede,IRNG14,8.007625,4.131669,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,98.30,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027916,Nigeria,NG,Lagos,Ikorodu,Ikorodu,IRNG294,6.615260,3.506900,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,30.00,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027917,Nigeria,NG,Lagos,Ikorodu,Ikorodu,IRNG294,6.615260,3.506900,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,70.80,Moderate to high intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027918,Nigeria,NG,Lagos,Ikorodu,Ikorodu,IRNG294,6.615260,3.506900,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,93.30,High intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027920,Nigeria,NG,Ogun,Ipokia,Ipokia,IRNG48,6.525021,2.840258,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,41.00,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027921,Nigeria,NG,Ogun,Ipokia,Ipokia,IRNG48,6.525021,2.840258,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,75.00,Moderate to high intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027922,Nigeria,NG,Ogun,Ipokia,Ipokia,IRNG48,6.525021,2.840258,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,99.00,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027924,Nigeria,NG,Ogun,Ijebu Ode,Igara,IRNG40,6.718242,3.940030,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,87.50,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027925,Nigeria,NG,Ogun,Ijebu Ode,Igara,IRNG40,6.718242,3.940030,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),100,24HRS,100.00,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027927,Nigeria,NG,Anambra,Awka North,Achalla,IRNG1,6.336747,6.988033,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,76.70,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027928,Nigeria,NG,Anambra,Awka North,Achalla,IRNG1,6.336747,6.988033,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,98.30,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027929,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,61.70,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027930,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,85.00,Moderate to high intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027931,Nigeria,NG,Niger,Borgu,New Bussa,IRNG80,9.882884,4.510886,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),110,24HRS,94.50,High intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027933,Nigeria,NG,Oyo,Ori Ire,Ayede,IRNG14,8.007625,4.131669,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,76.70,N/A,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000027934,Nigeria,NG,Oyo,Ori Ire,Ayede,IRNG14,8.007625,4.131669,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2016,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),120,24HRS,100.00,Low intensity,Nigerian Institute of Medical Research,"Awolola et al. (2018) Pyrethroids resistance intensity and resistance mechanisms in Anopheles gambiae from malaria vector surveillance sites in Nigeria. PLoS One. 2018 Dec 5,13(12):e0205230",https://www.ncbi.nlm.nih.gov/pubmed/30517090,World Health Organization
IR000035126,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,"CDC bottle bioassay, adults",Pyrethroids,12.5µg,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),47,30MINS,72.50,N/A,Institut de Recherche en Sciences de la Santé,Institut de Recherche en Sciences de la Santé,NA,World Health Organization
IR000035129,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,"CDC bottle bioassay, adults",Pyrethroids,125µg,10,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),46,30MINS,100.00,Low intensity,Institut de Recherche en Sciences de la Santé,Institut de Recherche en Sciences de la Santé,NA,World Health Organization
IR000035128,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,"CDC bottle bioassay, adults",Pyrethroids,62.5µg,5,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),50,30MINS,100.00,Low intensity,Institut de Recherche en Sciences de la Santé,Institut de Recherche en Sciences de la Santé,NA,World Health Organization
IR000035172,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,"CDC bottle bioassay, adults",Pyrethroids,12.5µg,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),47,30MINS,80.90,N/A,Institut de Recherche en Sciences de la Santé,Institut de Recherche en Sciences de la Santé,NA,World Health Organization
IR000035174,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,"CDC bottle bioassay, adults",Pyrethroids,62.5µg,5,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),44,30MINS,95.50,Moderate to high intensity,Institut de Recherche en Sciences de la Santé,Institut de Recherche en Sciences de la Santé,NA,World Health Organization
IR000037107,Yemen,YE,Alhudaidah,Bajel,Almahd Alaasfal,IRYE11,15.069800,43.137300,WHO tube test,Pyrethroids,0.05%,1,Lambda-cyhalothrin,2018,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),73,24HRS,82.20,N/A,National Malaria Control Programme,National Malaria Control Programme,NA,World Health Organization
IR000037108,Yemen,YE,Alhudaidah,Bajel,Almahd Alaasfal,IRYE11,15.069800,43.137300,WHO tube test,Pyrethroids,0.25%,5,Lambda-cyhalothrin,2018,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),129,24HRS,97.70,Moderate to high intensity,National Malaria Control Programme,National Malaria Control Programme,NA,World Health Organization
IR000026799,Yemen,YE,Hajjah,Gufl Shamr,Al Meashash,IRYE6,15.938170,43.312840,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2018,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,24HRS,75.00,N/A,National Malaria Programme,National Malaria Programme,NA,World Health Organization
IR000037114,Yemen,YE,Hajjah,Gufl Shamr,Al Meashash,IRYE6,15.938170,43.312840,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2018,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),136,24HRS,100.00,Low intensity,National Malaria Control Programme,National Malaria Control Programme,NA,World Health Organization
IR000038332,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),22,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038331,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),34,30MINS,6.00,N/A,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038333,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),28,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038334,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,12.5µg,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),33,30MINS,79.00,N/A,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038336,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,125µg,10,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),46,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038335,Guinea,GN,Faranah,Faranah,Balayani,IRGN23,10.132500,-10.744300,"CDC bottle bioassay, adults",Pyrethroids,62.5µg,5,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),32,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038341,Guinea,GN,Faranah,Faranah,Foulaya,IRGN24,10.144633,-10.749717,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),25,30MINS,96.00,Moderate to high intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038340,Guinea,GN,Faranah,Faranah,Foulaya,IRGN24,10.144633,-10.749717,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),26,30MINS,0.00,N/A,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038342,Guinea,GN,Faranah,Faranah,Foulaya,IRGN24,10.144633,-10.749717,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),24,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038350,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),20,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038349,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),15,30MINS,7.00,N/A,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038351,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),29,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038352,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,12.5µg,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),16,30MINS,75.00,N/A,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038354,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,125µg,10,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),17,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038353,Guinea,GN,Faranah,Faranah,Tindo,IRGN25,9.961223,-10.701656,"CDC bottle bioassay, adults",Pyrethroids,62.5µg,5,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),17,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
IR000038359,Guinea,GN,Faranah,Faranah,Faranah,IRGN7,10.041700,-10.745600,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(WILD_COLLECTED),12,30MINS,100.00,Low intensity,Not available,"Stica et al. (2019) Characterizing the molecular and metabolic mechanisms of insecticide resistance in Anopheles gambiae in Faranah, Guinea. Malar J. 2019 Jul 17;18(1):244",https://www.ncbi.nlm.nih.gov/pubmed/31315630,World Health Organization
